podcast_id,title_podcast,category,content,rating,vader_sentiment,bert_sentiment,textrank_summary,t5_summary
1e46aafcd91e6e46b1af9932776a002d,All of the Above radio,society-culture,"This show is great to take a break from the caustic media and toxic talking heads out there!  Thoroughly engaging while allowing the listener to just enjoy the tales of the host and his gaggle of goofball friends.   It’s one of those rare gems that is perfect for treadmill, cooking, or drive time listening.",5,positive,,"Whether you have it on at the office, driving to/from work, or just doing chores at your place, ""All Of The Above Radio"" is a perfect blend of honest banter, great guests, and fantastic indy/alternative music! I haven’t had the chance to listen to his show for an extended period of time, but he’s following his dreams and that’s a good thing <DDP voice>. Just a great anytime podcast This show is great to take a break from the caustic media and toxic talking heads out there!",Hank is an articulate and well-thought out dude . he's following his dreams and that's a good thing DDP voice> .
1e46aafcd91e6e46b1af9932776a002d,All of the Above radio,society-culture,"I’ve known Hank for close to 20 years. He’s an articulate and well-thought out dude. I haven’t had the chance to listen to his show for an extended period of time, but he’s following his dreams and that’s a good thing <DDP voice>. Give his show a listen, well worth it!",5,positive,,"Whether you have it on at the office, driving to/from work, or just doing chores at your place, ""All Of The Above Radio"" is a perfect blend of honest banter, great guests, and fantastic indy/alternative music! I haven’t had the chance to listen to his show for an extended period of time, but he’s following his dreams and that’s a good thing <DDP voice>. Just a great anytime podcast This show is great to take a break from the caustic media and toxic talking heads out there!",Hank is an articulate and well-thought out dude . he's following his dreams and that's a good thing DDP voice> .
1e46aafcd91e6e46b1af9932776a002d,All of the Above radio,society-culture,Great show. Can't be mad at anything while this is on.,5,positive,,"Whether you have it on at the office, driving to/from work, or just doing chores at your place, ""All Of The Above Radio"" is a perfect blend of honest banter, great guests, and fantastic indy/alternative music! I haven’t had the chance to listen to his show for an extended period of time, but he’s following his dreams and that’s a good thing <DDP voice>. Just a great anytime podcast This show is great to take a break from the caustic media and toxic talking heads out there!",Hank is an articulate and well-thought out dude . he's following his dreams and that's a good thing DDP voice> .
1e46aafcd91e6e46b1af9932776a002d,All of the Above radio,society-culture,"Whether you have it on at the office, driving to/from work, or just doing chores at your place, ""All Of The Above Radio"" is a perfect blend of honest banter, great guests, and fantastic indy/alternative music!",5,positive,,"Whether you have it on at the office, driving to/from work, or just doing chores at your place, ""All Of The Above Radio"" is a perfect blend of honest banter, great guests, and fantastic indy/alternative music! I haven’t had the chance to listen to his show for an extended period of time, but he’s following his dreams and that’s a good thing <DDP voice>. Just a great anytime podcast This show is great to take a break from the caustic media and toxic talking heads out there!",Hank is an articulate and well-thought out dude . he's following his dreams and that's a good thing DDP voice> .
11d364b5fdd609f596efa9b64fcdffc7,In Real Life with Emily and Kimzilla | WFMU,society-culture,"Emily and Kimzilla give in-depth and entertaining look into many fascinating off beat topics. The conversations are fun, and the listener often walks away having learned some interesting insights into the weird world around us. From pigeon keepers to alien abductees, every week brings new discussions, broadcast from the legendary WFMU.",5,positive,,"I love their often oddball mix of subjects, which Kimzilla and Emily present with curiosity, charm, and compassion, revealing the humanity in everyone. The joy of IRLWFMU, in contrast to a world retreating into it's far corners and embracing obstructed worldviews, is the giddy, albeit at times at odds with their own admitted preconceptions, dive into whatever unanticipated human commonality they might find in even the most extreme of their fellow human's diversions. The conversations are fun, and the listener often walks away having learned some interesting insights into the weird world around us.","each week brings new discussions, broadcast from the legendary WFMU . pigeon keepers and alien abductees are topics of interest ."
11d364b5fdd609f596efa9b64fcdffc7,In Real Life with Emily and Kimzilla | WFMU,society-culture,Topics could be a little more exciting but love the male input . Raf adds a refreshing aspect to the show with the 2 ladies. Please add more topics and keep up the good work!!!!,3,positive,,"I love their often oddball mix of subjects, which Kimzilla and Emily present with curiosity, charm, and compassion, revealing the humanity in everyone. The joy of IRLWFMU, in contrast to a world retreating into it's far corners and embracing obstructed worldviews, is the giddy, albeit at times at odds with their own admitted preconceptions, dive into whatever unanticipated human commonality they might find in even the most extreme of their fellow human's diversions. The conversations are fun, and the listener often walks away having learned some interesting insights into the weird world around us.","each week brings new discussions, broadcast from the legendary WFMU . pigeon keepers and alien abductees are topics of interest ."
11d364b5fdd609f596efa9b64fcdffc7,In Real Life with Emily and Kimzilla | WFMU,society-culture,One of my favorite insightful podcasts around. Kimzilla and Emily introduce you to REAL people - everyday people - the you and me kind of people. Rate 7/5 stars.,5,positive,,"I love their often oddball mix of subjects, which Kimzilla and Emily present with curiosity, charm, and compassion, revealing the humanity in everyone. The joy of IRLWFMU, in contrast to a world retreating into it's far corners and embracing obstructed worldviews, is the giddy, albeit at times at odds with their own admitted preconceptions, dive into whatever unanticipated human commonality they might find in even the most extreme of their fellow human's diversions. The conversations are fun, and the listener often walks away having learned some interesting insights into the weird world around us.","each week brings new discussions, broadcast from the legendary WFMU . pigeon keepers and alien abductees are topics of interest ."
11d364b5fdd609f596efa9b64fcdffc7,In Real Life with Emily and Kimzilla | WFMU,society-culture,"In the interest of full disclosure, I must say that little old me was interviewed for In Real Life. BUT long before that i have been a frequent listener on WFMU -- and the podcast makes it that much easier to tune in. I love their often oddball mix of subjects, which Kimzilla and Emily present with curiosity, charm, and compassion, revealing the humanity in everyone. I learn a lot and I always smile!",5,positive,,"I love their often oddball mix of subjects, which Kimzilla and Emily present with curiosity, charm, and compassion, revealing the humanity in everyone. The joy of IRLWFMU, in contrast to a world retreating into it's far corners and embracing obstructed worldviews, is the giddy, albeit at times at odds with their own admitted preconceptions, dive into whatever unanticipated human commonality they might find in even the most extreme of their fellow human's diversions. The conversations are fun, and the listener often walks away having learned some interesting insights into the weird world around us.","each week brings new discussions, broadcast from the legendary WFMU . pigeon keepers and alien abductees are topics of interest ."
11d364b5fdd609f596efa9b64fcdffc7,In Real Life with Emily and Kimzilla | WFMU,society-culture,"The joy of IRLWFMU, in contrast to a world retreating into it's far corners and embracing obstructed worldviews, is the giddy, albeit at times at odds with their own admitted preconceptions, dive into whatever unanticipated human commonality they might find in even the most extreme of their fellow human's diversions. Silly as they are smart, sincere as they are sarcastic, what they never lack for is curiosity which makes for a consistently unpredictable listen.",5,positive,,"I love their often oddball mix of subjects, which Kimzilla and Emily present with curiosity, charm, and compassion, revealing the humanity in everyone. The joy of IRLWFMU, in contrast to a world retreating into it's far corners and embracing obstructed worldviews, is the giddy, albeit at times at odds with their own admitted preconceptions, dive into whatever unanticipated human commonality they might find in even the most extreme of their fellow human's diversions. The conversations are fun, and the listener often walks away having learned some interesting insights into the weird world around us.","each week brings new discussions, broadcast from the legendary WFMU . pigeon keepers and alien abductees are topics of interest ."
61ac30dcdced11db0c3454d9881efbf7,Draft Room Podcast,,"Awesome advice, love the content! Keep up the good work.",5,positive,,"And  this is literally the best show you can listen to, to get your fantasy advice and get all the information on your sleepers. The 1.01 of all podcast, With a whole new dimension to open up your horizons and explore different angles into the future that has set by example to broaden everyone’s expectations, that will exercise your mind into building new revolution into the universe! This is a complete show that will give you the complete breakdown to put you over the edge to help you win Championships!!!🏆I’m an addicted listener that simply can’t get enough of there raw talents....Hit that subscribe button.","this is a complete show that will give you the complete breakdown to put you over the edge to help you win championships . if you like fantasy and need advice, listen here!"
61ac30dcdced11db0c3454d9881efbf7,Draft Room Podcast,,"The king of the Fantasy world!!! With a whole new dimension to open up your horizons and explore different angles into the future that has set by example to broaden everyone’s expectations, that will exercise your mind into building new revolution into the universe! These guys bring it every episode,and been grinding all winter  to shine all summer. This is a complete show that will give you the complete breakdown to put you over the edge to help you win Championships!!! I’m an addicted listener that simply can’t get enough of there raw talents....@wilson27",5,positive,,"And  this is literally the best show you can listen to, to get your fantasy advice and get all the information on your sleepers. The 1.01 of all podcast, With a whole new dimension to open up your horizons and explore different angles into the future that has set by example to broaden everyone’s expectations, that will exercise your mind into building new revolution into the universe! This is a complete show that will give you the complete breakdown to put you over the edge to help you win Championships!!!🏆I’m an addicted listener that simply can’t get enough of there raw talents....Hit that subscribe button.","this is a complete show that will give you the complete breakdown to put you over the edge to help you win championships . if you like fantasy and need advice, listen here!"
61ac30dcdced11db0c3454d9881efbf7,Draft Room Podcast,,From the analysis of players to the different view points of players - every take is backed up by some fact. Will do nothing but make you think,5,neutral,,"And  this is literally the best show you can listen to, to get your fantasy advice and get all the information on your sleepers. The 1.01 of all podcast, With a whole new dimension to open up your horizons and explore different angles into the future that has set by example to broaden everyone’s expectations, that will exercise your mind into building new revolution into the universe! This is a complete show that will give you the complete breakdown to put you over the edge to help you win Championships!!!🏆I’m an addicted listener that simply can’t get enough of there raw talents....Hit that subscribe button.","this is a complete show that will give you the complete breakdown to put you over the edge to help you win championships . if you like fantasy and need advice, listen here!"
61ac30dcdced11db0c3454d9881efbf7,Draft Room Podcast,,"If you like fantasy and need advice, listen here! Great tips to win in your league!",5,positive,,"And  this is literally the best show you can listen to, to get your fantasy advice and get all the information on your sleepers. The 1.01 of all podcast, With a whole new dimension to open up your horizons and explore different angles into the future that has set by example to broaden everyone’s expectations, that will exercise your mind into building new revolution into the universe! This is a complete show that will give you the complete breakdown to put you over the edge to help you win Championships!!!🏆I’m an addicted listener that simply can’t get enough of there raw talents....Hit that subscribe button.","this is a complete show that will give you the complete breakdown to put you over the edge to help you win championships . if you like fantasy and need advice, listen here!"
61ac30dcdced11db0c3454d9881efbf7,Draft Room Podcast,,"Been listening since you guys released and I just want to say, I haven’t heard another podcast break down statistics and analytics like you do!",5,positive,,"And  this is literally the best show you can listen to, to get your fantasy advice and get all the information on your sleepers. The 1.01 of all podcast, With a whole new dimension to open up your horizons and explore different angles into the future that has set by example to broaden everyone’s expectations, that will exercise your mind into building new revolution into the universe! This is a complete show that will give you the complete breakdown to put you over the edge to help you win Championships!!!🏆I’m an addicted listener that simply can’t get enough of there raw talents....Hit that subscribe button.","this is a complete show that will give you the complete breakdown to put you over the edge to help you win championships . if you like fantasy and need advice, listen here!"
dddca7e4ab11211016c84253c9160b69,Outside Voices Podcast,sports-wilderness,"The first episode was amazing and I was like consistently saying “SAME” throughout the episode. Also I thought it was cool that the person is from the IE 🗣 I’m from Pomona so that’s cool that folks from where I grew up are doing amazing things! Keep doing what you’re doing, don’t let anyone bad experience or person(s) keep you from doing what you love WE OUT HERE!",5,positive,,Thank you for this podcast and sharing important stories. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work. This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast.,I learned so much from the first episode and will continue listening to the next episode . the host of this podcast has been doing work and magic .
dddca7e4ab11211016c84253c9160b69,Outside Voices Podcast,sports-wilderness,"I learned so much from the first episode and will continue to listen!  Loved the storytelling, thoughtful interviews, and gorgeous music interspersed throughout. Thank you to the Outside Voices team for this wonderful podcast, looking forward to hearing from you more!",5,positive,,Thank you for this podcast and sharing important stories. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work. This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast.,I learned so much from the first episode and will continue listening to the next episode . the host of this podcast has been doing work and magic .
dddca7e4ab11211016c84253c9160b69,Outside Voices Podcast,sports-wilderness,This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast. I can’t wait to listen to the next episode!,5,positive,,Thank you for this podcast and sharing important stories. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work. This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast.,I learned so much from the first episode and will continue listening to the next episode . the host of this podcast has been doing work and magic .
dddca7e4ab11211016c84253c9160b69,Outside Voices Podcast,sports-wilderness,The host of this podcast has been doing work to amplify unheard voices and expand inclusion in the outdoor industry for a long time. So excited that this podcast is launching to offer even more representation!,5,positive,,Thank you for this podcast and sharing important stories. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work. This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast.,I learned so much from the first episode and will continue listening to the next episode . the host of this podcast has been doing work and magic .
dddca7e4ab11211016c84253c9160b69,Outside Voices Podcast,sports-wilderness,"So grateful for the launch of some content that centers around getting people to think more about their experience with nature. We often take earth for granted and fail to see our roles as earth stewards, in both small and large, meaningful ways. Excited to hear the conversations on this topic and to continue bringing those ideas into my own! Keep it up please!",5,positive,,Thank you for this podcast and sharing important stories. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work. This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast.,I learned so much from the first episode and will continue listening to the next episode . the host of this podcast has been doing work and magic .
dddca7e4ab11211016c84253c9160b69,Outside Voices Podcast,sports-wilderness,I’m so excited about this little corner of the podcastverse! Redefining the narrative and creating an equitable and inclusive outdoors is such an important cause. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work.,5,positive,,Thank you for this podcast and sharing important stories. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work. This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast.,I learned so much from the first episode and will continue listening to the next episode . the host of this podcast has been doing work and magic .
dddca7e4ab11211016c84253c9160b69,Outside Voices Podcast,sports-wilderness,Thank you for this podcast and sharing important stories.,5,positive,,Thank you for this podcast and sharing important stories. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work. This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast.,I learned so much from the first episode and will continue listening to the next episode . the host of this podcast has been doing work and magic .
dddca7e4ab11211016c84253c9160b69,Outside Voices Podcast,sports-wilderness,"These stories are so needed, to open up the image of who enjoys the outdoors and appreciate naturalists of ALL cultures and abilities. Stories are lovely, thoughtfully and ethically told. Can’t wait for more!",5,positive,,Thank you for this podcast and sharing important stories. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work. This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast.,I learned so much from the first episode and will continue listening to the next episode . the host of this podcast has been doing work and magic .
dddca7e4ab11211016c84253c9160b69,Outside Voices Podcast,sports-wilderness,Thank you so much. This rocks.,5,positive,,Thank you for this podcast and sharing important stories. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work. This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast.,I learned so much from the first episode and will continue listening to the next episode . the host of this podcast has been doing work and magic .
dddca7e4ab11211016c84253c9160b69,Outside Voices Podcast,sports-wilderness,A refreshing new podcast that shares stories that we don't always hear in mainstream outlets. Can't wait to hear more!,5,positive,,Thank you for this podcast and sharing important stories. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work. This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast.,I learned so much from the first episode and will continue listening to the next episode . the host of this podcast has been doing work and magic .
dddca7e4ab11211016c84253c9160b69,Outside Voices Podcast,sports-wilderness,This is storytelling done right! Everyone should feel welcome in outdoor spaces.,5,positive,,Thank you for this podcast and sharing important stories. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work. This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast.,I learned so much from the first episode and will continue listening to the next episode . the host of this podcast has been doing work and magic .
dddca7e4ab11211016c84253c9160b69,Outside Voices Podcast,sports-wilderness,Thank you for these important stories! This podcast is so needed to share untold stories about the outdoors.,5,positive,,Thank you for this podcast and sharing important stories. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work. This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast.,I learned so much from the first episode and will continue listening to the next episode . the host of this podcast has been doing work and magic .
dddca7e4ab11211016c84253c9160b69,Outside Voices Podcast,sports-wilderness,"I live in Bishop, California (Payahuunadü, Nüümü and western Shoshone lands) and saw Sarah at the 2019 pilgrimage. Can’t wait to listen to upcoming episodes, including the one featuring Manzanar!

I found out about Sarah through the #WontTakeShiftAnymore campaign and was inspired by her work in ethical storytelling. I’m so glad she’s expanding her reach with this podcast!",5,positive,,Thank you for this podcast and sharing important stories. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work. This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast.,I learned so much from the first episode and will continue listening to the next episode . the host of this podcast has been doing work and magic .
286898691d0495a5875ea48852210662,NFL no ProFootballcast com Antony Curti e Eduardo Miceli,sports-football,A dose perfeita entre análise do esporte e groselha. Muito acessível aos que pouco conhecem e estão buscando ampliar o conhecimento. Parabéns Curti e Miceli!,5,neutral,,Por um podcast só de groselha Melhor podcast de FA! Ouvir podcast do Profootball é a melhor e mais divertida forma de estar por dentro da NFL! Melhor Podcast de FA!,muito acessvel aos que pouco conhecem e esto buscando ampliar o conhecimento. Parabéns Curti e Miceli por nos proverem esse excelente conte
286898691d0495a5875ea48852210662,NFL no ProFootballcast com Antony Curti e Eduardo Miceli,sports-football,Melhor Podcast de FA!,5,neutral,,Por um podcast só de groselha Melhor podcast de FA! Ouvir podcast do Profootball é a melhor e mais divertida forma de estar por dentro da NFL! Melhor Podcast de FA!,muito acessvel aos que pouco conhecem e esto buscando ampliar o conhecimento. Parabéns Curti e Miceli por nos proverem esse excelente conte
286898691d0495a5875ea48852210662,NFL no ProFootballcast com Antony Curti e Eduardo Miceli,sports-football,Por um podcast só de groselha,5,neutral,,Por um podcast só de groselha Melhor podcast de FA! Ouvir podcast do Profootball é a melhor e mais divertida forma de estar por dentro da NFL! Melhor Podcast de FA!,muito acessvel aos que pouco conhecem e esto buscando ampliar o conhecimento. Parabéns Curti e Miceli por nos proverem esse excelente conte
286898691d0495a5875ea48852210662,NFL no ProFootballcast com Antony Curti e Eduardo Miceli,sports-football,Melhor podcast de FA! Informação de forma leve. Grande programa.,5,neutral,,Por um podcast só de groselha Melhor podcast de FA! Ouvir podcast do Profootball é a melhor e mais divertida forma de estar por dentro da NFL! Melhor Podcast de FA!,muito acessvel aos que pouco conhecem e esto buscando ampliar o conhecimento. Parabéns Curti e Miceli por nos proverem esse excelente conte
286898691d0495a5875ea48852210662,NFL no ProFootballcast com Antony Curti e Eduardo Miceli,sports-football,Muito Obrigado Curti e Miceli por nos proverem esse excelente conteúdo da NFL! É muito bom poder estar por dentro de todas as notícias e dos confrontos com as melhores análises. Podcast Excelente!,5,neutral,,Por um podcast só de groselha Melhor podcast de FA! Ouvir podcast do Profootball é a melhor e mais divertida forma de estar por dentro da NFL! Melhor Podcast de FA!,muito acessvel aos que pouco conhecem e esto buscando ampliar o conhecimento. Parabéns Curti e Miceli por nos proverem esse excelente conte
286898691d0495a5875ea48852210662,NFL no ProFootballcast com Antony Curti e Eduardo Miceli,sports-football,Precisamos de mais podcasts sobre FA. A iniciativa é excelente!,5,neutral,,Por um podcast só de groselha Melhor podcast de FA! Ouvir podcast do Profootball é a melhor e mais divertida forma de estar por dentro da NFL! Melhor Podcast de FA!,muito acessvel aos que pouco conhecem e esto buscando ampliar o conhecimento. Parabéns Curti e Miceli por nos proverem esse excelente conte
286898691d0495a5875ea48852210662,NFL no ProFootballcast com Antony Curti e Eduardo Miceli,sports-football,Ouvir podcast do Profootball é a melhor e mais divertida forma de estar por dentro da NFL! Opiniões sérias e engraçadas e inegavelmente verdadeiras! Uma narrativa para qualquer um que goste de rir e aprender ao mesmo tempo!,5,neutral,,Por um podcast só de groselha Melhor podcast de FA! Ouvir podcast do Profootball é a melhor e mais divertida forma de estar por dentro da NFL! Melhor Podcast de FA!,muito acessvel aos que pouco conhecem e esto buscando ampliar o conhecimento. Parabéns Curti e Miceli por nos proverem esse excelente conte
286898691d0495a5875ea48852210662,NFL no ProFootballcast com Antony Curti e Eduardo Miceli,sports-football,Animado e técnico sem ser chato. Parabéns pelo programa.,5,neutral,,Por um podcast só de groselha Melhor podcast de FA! Ouvir podcast do Profootball é a melhor e mais divertida forma de estar por dentro da NFL! Melhor Podcast de FA!,muito acessvel aos que pouco conhecem e esto buscando ampliar o conhecimento. Parabéns Curti e Miceli por nos proverem esse excelente conte
f265df678e7b59214c188ea2df8f6923,Last Week at the Movies Podcast,tv-film,Dillyn and Dani were made for each other. True movie Geeks right here. Dani is a riot. Very funny. I use to keep a box of all my movie stubs as well. Nice show,5,positive,,Listened to the Deadpool 2 ep and they nailed it and i agree 5/5 great movie! Dillyn and Dani make me excited to go to the movies again which is rare for me and excited to rewatch films. This is a great movie review podcast.,the hosts have a great chemsitry and energy . they are honest with their opinions and you can tell they are having a blast while recording .
f265df678e7b59214c188ea2df8f6923,Last Week at the Movies Podcast,tv-film,Superb👌🏻,5,positive,,Listened to the Deadpool 2 ep and they nailed it and i agree 5/5 great movie! Dillyn and Dani make me excited to go to the movies again which is rare for me and excited to rewatch films. This is a great movie review podcast.,the hosts have a great chemsitry and energy . they are honest with their opinions and you can tell they are having a blast while recording .
f265df678e7b59214c188ea2df8f6923,Last Week at the Movies Podcast,tv-film,The hosts have a great chemsitry and energy!  They are honest with their opinions and you can tell they are having a blast while recording.  Try them out!,5,positive,,Listened to the Deadpool 2 ep and they nailed it and i agree 5/5 great movie! Dillyn and Dani make me excited to go to the movies again which is rare for me and excited to rewatch films. This is a great movie review podcast.,the hosts have a great chemsitry and energy . they are honest with their opinions and you can tell they are having a blast while recording .
f265df678e7b59214c188ea2df8f6923,Last Week at the Movies Podcast,tv-film,"Have to give it up to these two hosting a great podcast with really informative reveiws! Not super current with movies but i can rely on this show to tell it like it is!

 Listened to the Deadpool 2 ep and they nailed it and i agree 5/5 great movie!",5,positive,,Listened to the Deadpool 2 ep and they nailed it and i agree 5/5 great movie! Dillyn and Dani make me excited to go to the movies again which is rare for me and excited to rewatch films. This is a great movie review podcast.,the hosts have a great chemsitry and energy . they are honest with their opinions and you can tell they are having a blast while recording .
f265df678e7b59214c188ea2df8f6923,Last Week at the Movies Podcast,tv-film,Super binge worthy! Fun hosts! Make sure you subscribe!,5,positive,,Listened to the Deadpool 2 ep and they nailed it and i agree 5/5 great movie! Dillyn and Dani make me excited to go to the movies again which is rare for me and excited to rewatch films. This is a great movie review podcast.,the hosts have a great chemsitry and energy . they are honest with their opinions and you can tell they are having a blast while recording .
f265df678e7b59214c188ea2df8f6923,Last Week at the Movies Podcast,tv-film,"Each episode has so much to listen to! If you are a fan of movies (and I am) you will love this pod. There is a good blend of mainstream movies and indie favorites. Do yourself a favorite and subscribe to this pod! 

Its nice to have the POV of a man and woman. It creates a more Interesting dynamic than another pod with 2-4 dudes. 

First Reformed was great though, I disagree on that. 😎",5,positive,,Listened to the Deadpool 2 ep and they nailed it and i agree 5/5 great movie! Dillyn and Dani make me excited to go to the movies again which is rare for me and excited to rewatch films. This is a great movie review podcast.,the hosts have a great chemsitry and energy . they are honest with their opinions and you can tell they are having a blast while recording .
f265df678e7b59214c188ea2df8f6923,Last Week at the Movies Podcast,tv-film,Dani and Dillyn are really having fun with these movie reviews. Their chemistry is clear and their love of film comes through. When they pair movies that are thematically juxtaposed they are at their best.,5,positive,,Listened to the Deadpool 2 ep and they nailed it and i agree 5/5 great movie! Dillyn and Dani make me excited to go to the movies again which is rare for me and excited to rewatch films. This is a great movie review podcast.,the hosts have a great chemsitry and energy . they are honest with their opinions and you can tell they are having a blast while recording .
f265df678e7b59214c188ea2df8f6923,Last Week at the Movies Podcast,tv-film,This is a great movie review podcast. I certainly do not always agree with their opinions which of course if not the point. (Such as their views on Rouge One 😝) This duo gives me perspectives I may not have otherwise considered. Dillyn and Dani make me excited to go to the movies again which is rare for me and excited to rewatch films. Keep the episodes coming.,5,positive,,Listened to the Deadpool 2 ep and they nailed it and i agree 5/5 great movie! Dillyn and Dani make me excited to go to the movies again which is rare for me and excited to rewatch films. This is a great movie review podcast.,the hosts have a great chemsitry and energy . they are honest with their opinions and you can tell they are having a blast while recording .
f265df678e7b59214c188ea2df8f6923,Last Week at the Movies Podcast,tv-film,This show is excellent! Perfect for long commutes. Just checked out the Quiet Place/Ready Player One episode and I’m hooked,5,positive,,Listened to the Deadpool 2 ep and they nailed it and i agree 5/5 great movie! Dillyn and Dani make me excited to go to the movies again which is rare for me and excited to rewatch films. This is a great movie review podcast.,the hosts have a great chemsitry and energy . they are honest with their opinions and you can tell they are having a blast while recording .
f265df678e7b59214c188ea2df8f6923,Last Week at the Movies Podcast,tv-film,"Dillyn and Dani are funny, insightful, and have good taste in movies. I really enjoy their movie reviews!",5,positive,,Listened to the Deadpool 2 ep and they nailed it and i agree 5/5 great movie! Dillyn and Dani make me excited to go to the movies again which is rare for me and excited to rewatch films. This is a great movie review podcast.,the hosts have a great chemsitry and energy . they are honest with their opinions and you can tell they are having a blast while recording .
f265df678e7b59214c188ea2df8f6923,Last Week at the Movies Podcast,tv-film,"Who doesn’t love a movie centered podcast featuring NEW movies that were just out in theaters?! As soon as you see a movie - you want to hear any and all reviews, so give this podcast a listen! Awesome podcast, great hosts!",5,positive,,Listened to the Deadpool 2 ep and they nailed it and i agree 5/5 great movie! Dillyn and Dani make me excited to go to the movies again which is rare for me and excited to rewatch films. This is a great movie review podcast.,the hosts have a great chemsitry and energy . they are honest with their opinions and you can tell they are having a blast while recording .
f265df678e7b59214c188ea2df8f6923,Last Week at the Movies Podcast,tv-film,Very dope podcast. Very knowledgeable when it comes to films. This is definitely the right lane for y’all. Keep up the great work,5,positive,,Listened to the Deadpool 2 ep and they nailed it and i agree 5/5 great movie! Dillyn and Dani make me excited to go to the movies again which is rare for me and excited to rewatch films. This is a great movie review podcast.,the hosts have a great chemsitry and energy . they are honest with their opinions and you can tell they are having a blast while recording .
dddca7e4ab11211016c84253c9160b69,Outside Voices Podcast,sports-wilderness,Thank you so much for this gift! Outside Voices is currently my favorite podcast.,5,positive,,Thank you for this podcast and sharing important stories. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work. This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast.,I learned so much from the first episode and will continue listening to the next episode . the host of this podcast has been doing work and magic .
dddca7e4ab11211016c84253c9160b69,Outside Voices Podcast,sports-wilderness,"I am so grateful for this podcast. Sarah Shimazaki is an excellent host and curator. I love the outdoors and nature, but outdoor culture is so often disappointing. We need more voices like this. Thank you!",5,positive,,Thank you for this podcast and sharing important stories. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work. This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast.,I learned so much from the first episode and will continue listening to the next episode . the host of this podcast has been doing work and magic .
dddca7e4ab11211016c84253c9160b69,Outside Voices Podcast,sports-wilderness,"This podcast is filling a really important gap in the environmental and outdoor media space, but you should listen because the episodes are super interesting and enjoyable!",5,positive,,Thank you for this podcast and sharing important stories. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work. This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast.,I learned so much from the first episode and will continue listening to the next episode . the host of this podcast has been doing work and magic .
dddca7e4ab11211016c84253c9160b69,Outside Voices Podcast,sports-wilderness,Thank you for sharing these important stories out into the world! ✨,5,positive,,Thank you for this podcast and sharing important stories. I’m so thankful for this podcast and the space it is creating to hear and have these conversations with people who are doing the work. This conversation is relevant and I’m so grateful for all the work and magic that has gone into the creation of this podcast.,I learned so much from the first episode and will continue listening to the next episode . the host of this podcast has been doing work and magic .
05e74ae86b75256deabe004cf7267b0b,The Daily Boost | Daily Coaching and Motivation,health-fitness,I have been listening to this podcast daily for 6 months now. I’m enjoying hearing positive encouragement which has helped me keep going daily & believe in myself as I am making my new life.,5,positive,,"The Daily Boost is the very first podcast I had EVER listened to and it is the reason I even started listening to podcast in the first place. I started listening to one of the episodes that is ~9 minutes long and I only made it to 3.5 mins then I had to turn it off. I used to love this podcast so much, he was like father you never had in the movies, the one that you randomly come across in the park one day and realize he has a vast amount of knowledge.",Smith talks about himself like he's awesome and it's kind of tedious and repetative . he is a small business owner and this is exactly what he does .
